"SMILES","Tail (C number)","Tail (SMILES)","Head (SMILES)","Head 2 (SMILES)","Head 3 (SMILES)","Counterion","Additives","Conc. A.","pH","IUPAC_Name","Preferred_Name","Surfactant_Type","Molecular_Formula","Molecular_Weight","CMC","pCMC","Temp_Celsius"
"CCCCCCCC[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-].[Cl-]",8,"CCCCCCCC","[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-]",,,"[Cl-]",,,,"octyl(4-nitrobenzyl)dimethylazanium chloride","OCTYL 4-NITROBENZYL DIMETHYLAMMONIUM CHLORIDE","cationic","C17H29N2O2Cl",328.9,0.057,1.24412514432751,"UNK"
"[Br-].C(CCCCCCC)[N+]1=CC=CC=C1",8,"C(CCCCCCC)","[N+]1=CC=CC=C1",,,"[Br-]",,,,"1-Octylpyridinium bromide","OCTYL PYRIDINIUM BROMIDE","cationic","C13H22BrN",272.2,0.193,0.714442690992226,30
"[Br-].C(CCCCCCC)[N+]1=CC=CC=C1",8,"C(CCCCCCC)","[N+]1=CC=CC=C1",,,,"[K+].[Br-]",0.05,,"1-Octylpyridinium bromide","OCTYL PYRIDINIUM BROMIDE","cationic","C13H22BrN",272.2,0.189,0.723538195826756,30
"CCCCCCCCC[N+](C)(C)C.[Br-]",9,"CCCCCCCCC","[N+](C)(C)C",,,"[Br-]","[K+].[Br-]",0.0125,,"trimethyl(nonyl)azanium bromide","NONYL TRIMETHYL AMMONIUM BROMIDE","cationic","C12H28BrN",266.3,0.143,0.844663962534938,30
"CCCCCCCCC[N+](C)(C)C.[Br-]",9,"CCCCCCCCC","[N+](C)(C)C",,,"[Br-]","[K+].[Br-]",0.0125,,"trimethyl(nonyl)azanium bromide","NONYL TRIMETHYL AMMONIUM BROMIDE","cationic","C12H28BrN",266.3,0.14,0.853871964321762,30
"CCCCCCCCC(C(=O)O)[N+](C)(C).[Cl-]",9,"CCCCCCCCC","(C(=O)O)[N+](C)(C)",,,"[Cl-]",,,,"2-(dimethylamino)decanoic acid hydrochloride","ALPHA DIMETHYLAMINO CAPRIC ACID HYDROCHLORIDE","cationic","C12H26NO2Cl",251.8,0.08,1.09691001300806,27
"CCCCCCCCCC[NH3+].CC(=O)[O-]",9,"CCCCCCCCC","C[NH3+]",,,"CC(=O)[O-]","[Na+].[Cl-]",0.1,,"decan-1-aminium acetate","ALPHA DIMETHYLAMINO CAPRIC ACID HYDROCHLORIDE","cationic","C12H27NO2",251.8,0.042,1.3767507096021,27
"CCCCCCCCCCN.Cl",10,"CCCCCCCCCC","N",,,"[Cl-]",,,,"decan-1-amine;hydrochloride","DECYLAMMONIUM CHLORIDE","cationic","C10H24ClN",193.7,0.032,1.49485002168009,20
"CCCCCCCCCCN.Cl",10,"CCCCCCCCCC","N",,,"[Cl-]",,,,"decan-1-amine;hydrochloride","DECYLAMMONIUM CHLORIDE","cationic","C10H24ClN",193.7,0.04,1.39794000867204,25
"CCCCCCCCCCN.Cl",10,"CCCCCCCCCC","N",,,"[Cl-]",,,,"decan-1-amine;hydrochloride","DECYLAMMONIUM CHLORIDE","cationic","C10H24ClN",193.7,0.048,1.31875876262441,25
"CCCCCCCCCCN.Cl",10,"CCCCCCCCCC","N",,,"[Cl-]",,,,"decan-1-amine;hydrochloride","DECYLAMMONIUM CHLORIDE","cationic","C10H24ClN",193.7,0.054,1.26760624017703,25
"CCCCCCCCCCN.Cl",10,"CCCCCCCCCC","N",,,"[Cl-]",,,,"decan-1-amine;hydrochloride","DECYLAMMONIUM CHLORIDE","cationic","C10H24ClN",193.7,0.038,1.42021640338319,40
"CCCCCCCCCCN.Cl",10,"CCCCCCCCCC","N",,,"[Cl-]",,,,"decan-1-amine;hydrochloride","DECYLAMMONIUM CHLORIDE","cationic","C10H24ClN",193.7,0.038,1.42021640338319,60
"C[N+](C)(C)CCCCCCCCCC.O=S(=O)([O-])[O-].C[N+](C)(C)CCCCCCCCCC",10,"CCCCCCCCCC","C[N+](C)(C)","C[N+](C)(C)",,"O=S(=O)([O-])[O-]",,,,"bis(decyltrimethylazanium) sulfate","DECYLAMMONIUM ACETATE","cationic","C26H60N2O4S",217.4,0.04,1.39794000867204,"UNK"
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM CHLORIDE","cationic","C13H30ClN",235.8,0.065,1.18708664335714,25
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM CHLORIDE","cationic","C13H30ClN",235.8,0.0611,1.21395878975745,25
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.068,1.16749108729376,25
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.065,1.18708664335714,25
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.07,1.15490195998574,25
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0646,1.18976748200492,25
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0643,1.19178902707578,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0635,1.19722627470802,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.061,1.21467016498923,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0602,1.22040350874218,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0636,1.19654288435159,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.063,1.20065945054642,30
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.07,1.15490195998574,40
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]",,,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.075,1.1249387366083,60
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Cl-].[Cl-].[Ba+2]",,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.08,1.09691001300806,60
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Cl-].[Cl-].[Ba+2]",0.0215,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0584,1.2335871528876,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Cl-].[Cl-].[Ba+2]",0.0564,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0511,1.29157909986529,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Cl-].[Cl-].[Ba+2]",0.1,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0454,1.3429441471429,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Cl-].[Cl-].[Ba+2]",0.143,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0388,1.41116827440579,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Cl-].[Cl-].[Ba+2]",0.242,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0329,1.48280410205003,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[K+].[Br-]",0.0125,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.059,1.22914798835786,30
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[K+].[Br-]",0.025,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.05,1.30102999566398,30
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[K+].[Br-]",0.05,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.045,1.34678748622466,30
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[K+].[Br-]",0.013,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0572,1.24260397120698,"UNK"
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.07,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.063,1.20065945054642,20
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.1,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0595,1.22548303427145,20
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.25,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0462,1.33535802444387,20
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.5,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0354,1.45099673797421,20
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.0496,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0569,1.24488773360493,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.132,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0505,1.29670862188134,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.219,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0438,1.3585258894959,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.322,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.037,1.431798275933,26
"CCCCCCCCCC[N+](C)(C)C.[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)C",,,"[Cl-]","[Na+].[Cl-]",0.565,,"decyl(trimethyl)azanium chloride","DECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C13H30ClN",280.3,0.0315,1.5016894462104,26
"C[N+](C)(C)CCCCCCCCCCCc1ccccc1.[Cl-]",10,"CCCCCCCCCCCc1ccccc1","C[N+](C)(C)",,,"[Cl-]",,,,"decylbenzyldimethylazanium chloride","DECYL TRIMETHYLAMMONIUM SULFATE","cationic","C19H34NCl",496.9,0.0503,1.29843201494407,"UNK"
"CCCCCCCCCC[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-].[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-]",,,"[Cl-]",,,,"decyl(4-nitrobenzyl)dimethylazanium chloride","DECYL BENZYL DIMETHYLAMMONIUM CHLORIDE","cationic","C19H33N2O2Cl",312,0.0061,2.21467016498923,"UNK"
"CCCCCCCCCC[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-].[Cl-]",10,"CCCCCCCCCC","[N+](C)(C)Cc1ccc(cc1)[N+](=O)[O-]",,,"[Cl-]",,,,"decyl(4-nitrobenzyl)dimethylazanium chloride","DECYL 4-NITROBENZYL DIMETHYLAMMONIUM CHLORIDE","cationic","C19H33N2O2Cl",357,0.023,1.63827216398241,"UNK"
"CCCCCCCCCC[n+]1ccccc1.[I-]",10,"CCCCCCCCCC","[n+]1ccccc1",,,"[I-]",,,,"1-decylpyridin-1-ium iodide","DECYL PYRIDINIUM IODIDE","cationic","C15H26NI",347.3,0.024,1.61978875828839,"UNK"
"CCCCCCCCCC[n+]1ccccc1.[I-]",10,"CCCCCCCCCC","[n+]1ccccc1",,,"[I-]",,,,"1-decylpyridin-1-ium iodide","DECYL PYRIDINIUM IODIDE","cationic","C15H26NI",347.3,0.0225,1.64781748188864,"UNK"
"CCCCCCCCCC[n+]1ccccc1.[I-]",10,"CCCCCCCCCC","[n+]1ccccc1",,,"[I-]",,,,"1-decylpyridin-1-ium iodide","DECYL PYRIDINIUM IODIDE","cationic","C15H26NI",347.3,0.0223,1.65169513695184,"UNK"
"CCCCCCCCCCC[N+](C)(C)C.[Br-]",11,"CCCCCCCCCCC","[N+](C)(C)C",,,"[Br-]",,,,"undecyltrimethylazanium bromide","UNDECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C14H32NBr",294.3,0.036,1.44369749923271,30
"CCCCCCCCCCC[N+](C)(C)C.[Br-]",11,"CCCCCCCCCCC","[N+](C)(C)C",,,"[Br-]","[K+].[Br-]",0.0125,,"undecyltrimethylazanium bromide","UNDECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C14H32NBr",294.3,0.031,1.50863830616573,30
"CCCCCCCCCCC[N+](C)(C)C.[Br-]",11,"CCCCCCCCCCC","[N+](C)(C)C",,,"[Br-]","[K+].[Br-]",0.025,,"undecyltrimethylazanium bromide","UNDECYL TRIMETHYL AMMONIUM BROMIDE","cationic","C14H32NBr",294.3,0.027,1.56863623584101,30
"CCCCCCCCCCC[n+]1ccccc1.[Br-]",11,"CCCCCCCCCCC","[n+]1ccccc1",,,"[Br-]",,,,"1-undecylpyridin-1-ium bromide","UNDECYL PYRIDINIUM BROMIDE","cationic","C16H28NBr",314.3,0.042,1.3767507096021,30
"CCCCCCCCCCC[n+]1ccccc1.[Br-]",11,"CCCCCCCCCCC","[n+]1ccccc1",,,"[Br-]","[K+].[Br-]",0.05,,"1-undecylpyridin-1-ium bromide","UNDECYL PYRIDINIUM BROMIDE","cationic","C16H28NBr",314.3,0.031,1.50863830616573,30
"CCCCCCCCCCCC(=O)OCCNC(=O)C[n+]1ccccc1.[Cl-]",11,"CCCCCCCCCCC","C(=O)OCCNC(=O)C[n+]1ccccc1",,,"[Cl-]",,,,"1-(((2-hydroxyethyl)carbamoyl)methyl)pyridinium chloride laurate","CATOL 607 ( N-/LAURYL-COLAMINO-FORMYL-METHYL","cationic","C21H35ClN2O3",352.6,0.0048,2.31875876262441,0
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0156,1.80687540164554,15
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0145,1.83863199776503,18
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.015,1.82390874094432,20
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0156,1.80687540164554,20
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.015,1.82390874094432,20
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0133,1.87614835903291,23.5
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0143,1.84466396253494,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0146,1.83564714421556,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0128,1.89279003035213,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0152,1.81815641205523,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0134,1.87289520163519,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0131,1.88272870434424,25.6
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0134,1.87289520163519,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0147,1.83268266525182,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0138,1.86012091359876,25
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0127,1.89619627904404,26
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0136,1.86646109162978,26
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.013,1.88605664769316,26
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0124,1.90657831483776,26
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0131,1.88272870434424,26
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0131,1.88272870434424,26
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.015,1.82390874094432,27
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.01456,1.83683862502298,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.016,1.79588001734408,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0146,1.83564714421556,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0165,1.78251605578609,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.013,1.88605664769316,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.014,1.85387196432176,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0147,1.83268266525182,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0129,1.88941028970075,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0134,1.87289520163519,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0147,1.83268266525182,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0145,1.83863199776503,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0144,1.84163750790475,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.015,1.82390874094432,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0148,1.82973828460504,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0134,1.87289520163519,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0134,1.87289520163519,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0148,1.82973828460504,30
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0136,1.86646109162978,35
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0125,1.90308998699194,35.8
"CCCCCCCCCCCCN.Cl",12,"CCCCCCCCCCCC","N",,,"Cl",,,,"dodecan-1-amine;hydrochloride","DODECYL AMMONIUM CHLORIDE","cationic","C12H28ClN",221.8,0.0133,1.87614835903291,35
